0.0 0.0 0.0 0.971831 0.0 0.237825 0.0 0.0 4.58224 0.0 0.0 0.507471 0.0 0.0 0.0 3.22972 1.24313 0.538401 0.0 0.0560444 2.42904 1.50021 0.0 0.598838 2.87129 0.0 1.75894 0.0 4.71668 0.0 0.0 0.95952 0.0 0.100783 0.0 0.0 0.0 2.25024 0.0 1.1941 2.25044 0.0 0.0 0.0 0.0 2.35379 3.20775 3.73601 2.99623 0.0 0.0 0.0 0.0 0.0 0.639763 0.0 0.0 0.623192 4.25607 1.36989 0.0 0.0 1.00024 1.63194 0.0 0.0 0.0 0.0 0.0907993 0.0 0.0 0.0 0.0 0.350659 0.0 2.36386 0.0572893 0.508024 1.0557 2.86045 0.0 0.0 0.0621134 0.0 0.0 0.0 0.0 0.0 0.0 0.891138 0.0 2.17931 0.0 0.0 0.0 0.0513792 0.0 0.0 2.28997 0.0 0.0 0.0 2.61047 0.0 0.0 0.0 3.47498 0.0 3.689 0.0 0.0 1.19841 0.0 0.0 0.0 0.0 0.0 0.0 1.28847 0.0 3.19631 0.0 0.0 0.0 0.0 0.152999 0.0 0.0 2.94815 0.0 0.0 0.0918905 0.0 0.0 5.49833 0.0139355 0.0 0.0 0.0 0.0 0.0 0.0 1.02194 1.07448 0.0 0.0 0.393245 1.17605 0.638614 0.0 0.707209 0.0 0.582309 1.94086 0.0 1.80548 0.532065 0.0 0.0 0.0 1.09637 0.0 0.0 0.0 0.0 0.0 0.0 0.150833 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.33392 0.0 0.0 0.592432 0.0 0.0 2.88342 0.0 0.0 0.0 0.0 0.0 4.88225 0.0 1.62487 0.0 4.60193 0.865425 0.0 0.0 0.0 0.0 1.18741 0.0 0.0 0.0 0.0 0.0940671 0.0 1.38921 2.66883 1.65431 0.0 0.0 0.80505 3.84183 0.0 0.704306 0.0 0.0 0.0 3.72482 0.0 2.99661 0.0 3.18439 0.0 0.784799 0.0 1.78854 2.24143 0.0 0.0 0.658592 2.15712 2.45077 3.69061 0.0 0.0 2.1281 0.0 0.0 0.494552 4.67726 0.0 1.07127 0.0 1.13465 0.0 3.72576 2.51842 0.0 1.86778 2.79299
0.705386 0.0 0.95368 0.0 3.64746 0.0 0.0 0.0 0.206124 0.0 0.0 0.0 4.9069 3.4734 0.0 0.0 0.0 0.0 0.208174 0.0 0.440606 0.0 5.11925 2.68515 0.0 3.48413 3.16596 0.576612 0.423652 0.34766 1.33491 0.0 0.0 0.588635 0.0 0.0 0.459387 0.0 0.633923 1.91748 1.00563 0.0 0.439918 0.915824 0.0 0.0 4.003 0.0 2.52024 0.0 5.68214 0.0 0.0 0.0 2.92574 0.0 0.0 0.0 1.53823 0.0 2.94041 0.357889 4.46665 0.0 0.0 0.0 2.08051 0.0 0.175366 2.60664 2.39705 0.0 2.46172 1.77907 0.48562 0.0 6.74525 0.0 0.966018 0.460348 0.0 0.0 0.397117 0.0 0.0 0.0 0.0 1.59914 1.36995 2.0636 0.0 1.76559 0.0 0.308239 0.0 0.0 0.0 0.884425 0.26257 0.0 0.0 0.0 1.11527 0.0 0.0 0.91908 0.0 1.42134 3.69204 0.911402 0.0 0.0 0.420686 0.0 0.0 0.0627817 0.0 5.08621 0.0 0.0 0.677261 0.0 1.86009 0.0 0.752737 0.213351 0.469101 0.0 2.05625 2.08617 0.0 0.0 1.56386 8.51028 3.23503 0.693069 2.28895 0.0 0.0 0.853961 0.559124 0.0 2.16239 1.57393 0.0 0.0 0.0 2.16076 0.0 6.49832 0.0 0.0 0.599195 0.842678 0.0 2.50163 1.88167 0.0 0.0 4.72879 1.50776 4.93598 0.95614 0.0 4.0125 0.0 0.0 0.0 0.0 0.0 0.0 2.17531 0.0 0.0 1.85456 0.0 0.0 0.0 0.44866 0.0 0.0 7.76349 0.0 3.69575 0.0 0.0 0.0 0.0 2.72792 0.0 1.74579 1.39873 1.60789 0.0 2.27785 0.0 0.208427 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.02962 0.0 0.0 0.142834 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0112 0.0 1.43384 0.0 0.0 3.53964 0.0 1.63179 0.0 1.0794 0.973797 0.0 3.78178 2.18368 0.0 0.0 0.88895 0.0 6.33245 0.0 0.00648472 0.0 3.01535 5.66249 0.0 1.11715 1.21356 0.0 0.0 0.0 1.73826 0.0 0.0 0.755148 1.46196
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.70458 0.0 0.0544551 0.0 0.0 0.0 0.0 7.24382 0.384008 0.0 0.0 0.0 2.53981 0.0 0.0 4.73132 1.60258 0.0 0.0 0.181377 4.09653 0.580874 0.0 0.0 0.0 4.21317 0.0 0.0 0.0 0.0 0.0 1.12124 3.58373 0.0 0.0 0.0 0.0 4.99288 4.09088 4.42977 1.65732 0.0544444 0.0 0.0 0.417824 0.0 0.0 0.0 0.0 3.5065 6.65793 0.344854 0.0 0.0 0.0 5.61884 0.0 0.0 1.30827 2.90041 0.60026 0.0 0.0 0.0 2.45322 0.0 0.0 3.60558 0.0 1.67267 1.10046 0.910922 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7243 2.43189 0.240108 0.0 0.0 0.0 0.0 0.0 0.0 0.464038 0.0 0.0 0.0 3.23399 0.0 0.0 0.0 0.0477825 2.40882 6.24318 0.0 0.0 6.63118 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.23889 0.0 0.0 0.767549 0.0 0.0 0.484356 0.0 0.0 6.14629 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.11357 0.171754 0.0 0.0 0.0 0.275109 0.0 1.37199 0.0 0.0 0.0 3.59503 0.0 0.0 0.0 0.0 1.81471 1.25861 0.499715 0.0 0.0 0.0 0.0 0.0 0.387621 0.0 0.0 0.457138 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.36655 0.0 0.0 0.0 0.0 0.0 0.0 2.99077 3.20824 0.0 0.0 0.0 0.0 0.0 4.99006 0.0 4.53507 0.0 4.633 2.03815 0.0 0.0 0.0 0.0 5.45744 0.567249 0.0 0.0 0.0 0.0 0.0 0.0 5.82248 2.21745 0.0 0.0 2.91719 2.10628 0.0 0.32462 0.0 0.0 0.0 4.07873 0.0 6.07882 0.0 5.62844 0.0 0.0 0.0 5.27903 0.670524 0.0 0.0 0.0 1.10427 5.66333 4.06855 0.0 0.0 0.0 0.0 0.0 2.87019 3.71488 0.0 0.517879 0.0 0.0 0.831314 3.63862 0.924173 0.0 4.002 2.84157
0.0 0.0 0.114685 1.91496 0.0 0.0 0.0 0.118838 1.79166 0.0 0.0 1.55914 0.0 0.0 0.0 5.26184 0.234252 0.0 0.0 0.0 0.725836 1.11091 0.0 3.32023 2.67167 0.0 1.51872 0.0 5.05225 1.47074 0.0 0.717893 0.0 0.0 0.0 0.0 0.260227 0.316518 0.0 0.0 3.92462 0.0 0.0 0.0 0.0 0.0 2.2707 0.0 1.47187 0.0 0.0 0.0 0.793761 0.0 1.18686 0.0 0.0 2.33862 3.24253 0.0 0.0 0.0 2.48754 2.94942 0.0 0.0 0.0 0.0 0.0 0.0 0.370014 0.0 0.0 0.0 0.0 1.69684 0.0 0.418724 3.45745 1.24321 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.46724 0.0 0.795514 0.844366 0.0 0.0 0.0 0.0 0.0 2.291 0.0 0.0 0.0 5.2619 0.0 0.0 0.198108 2.78669 0.0 4.08573 0.0 0.0 0.543081 0.0 0.414799 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.416001 0.0 0.0 0.0 0.0 3.67569 0.627085 0.0 0.0 0.0 0.0 4.13814 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.600463 1.4693 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.16348 1.81575 0.0 0.0 0.0 0.143526 1.32757 0.0 1.99502 0.0 0.0 0.0 0.205557 0.0 0.0 0.0 0.0 0.198389 0.0 0.0 1.78524 0.0 0.0 0.0 0.593951 0.0 0.0 0.0 0.0 0.388735 1.83135 0.0 0.0 0.815738 0.0 0.366556 1.89826 0.0 0.0 0.0 0.0 0.0 4.93234 0.0 2.81216 0.0 4.99434 0.874131 0.0 0.0 0.0 0.0 0.0 1.07004 0.0 0.0 0.0 0.0 0.0 2.11974 3.41461 0.0 0.0 0.392177 0.477773 3.56229 0.0 0.0 0.0 0.0 0.0 2.18854 0.0 2.25857 0.0 3.03407 0.0 0.0 0.0 0.70398 0.0 0.0 0.0 0.0 4.51519 4.231 0.0454161 0.0 0.0 0.281008 0.0 0.0 0.629395 2.26921 0.0 0.347925 0.0 2.36946 0.722686 3.82811 0.411937 0.0 2.21102 3.02779
0.0 0.0 0.0 0.0 0.0 0.929534 0.0 0.0 0.0 0.436912 0.0 0.0 0.0 2.65559 0.0 0.0 0.0 0.0 0.0 0.0 0.453011 0.0 0.0 0.402447 0.213238 0.0 0.0 0.0 4.56675 0.0 0.64462 1.79239 0.995794 0.0 0.0 0.0 1.21448 6.12119 0.0 3.38908 2.06383 0.0 0.0 0.0 2.23345 0.0 0.442941 0.0 0.0 0.0 2.05226 0.157409 0.00486175 4.82178 0.1859 0.0 0.0 1.5214 2.93089 0.694506 0.0 0.0 1.49199 1.34009 0.0 0.430536 0.0 0.0 0.0 2.06281 0.0 0.0 1.66822 0.0 0.306233 3.27964 0.0 0.0 0.0 0.0 0.0 4.91825 0.0 0.0 3.1509 1.34986 1.10648 0.0 1.27177 0.0259319 0.701398 0.0 0.0 0.0 0.0 0.0 0.0 2.83956 0.0 0.0 0.0 0.00328532 0.0 2.45391 0.0947256 1.0623 0.160482 0.702765 0.0 0.610673 0.0 0.0 0.0 0.0 1.07803 0.0 0.0 0.0 0.576876 0.0 1.7507 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.14655 0.0 0.0 0.0 0.0 2.64822 3.83232 0.0 0.0 0.0 3.60712 0.781853 2.87402 1.78738 1.39897 2.11031 0.432552 0.0 0.0 0.0 1.59208 0.0 0.368037 0.0 0.0 0.688463 1.0287 0.0 2.34048 0.0 1.02804 0.0 1.5184 0.0 0.0 1.61891 0.0 0.0 0.949737 0.0 4.69797 0.0 1.693 0.0 0.0 0.0 0.0 0.0 3.62694 0.0 0.0 0.3539 0.0 0.0 0.0 0.0 0.0 0.727953 0.0 0.131452 0.0 0.0 1.30404 0.641746 1.24045 0.901798 0.0 0.0 0.0 0.789652 0.0 0.713312 0.0 0.0 0.0 2.94528 1.04791 2.75857 0.0 0.0 0.0 0.0 0.0 1.88695 0.0 0.642664 0.0 0.0 0.0 0.0 0.839294 0.0 0.0 0.0 2.29279 0.987176 4.0927 0.0 0.126618 0.0 0.0 0.137794 0.0 0.0 0.0 0.0 0.768823 0.929156 0.366639 0.984862 0.0 0.668212 0.0 0.0 0.0 2.20619 1.66388 0.0 1.51533 0.0 0.0 0.0 0.0 2.95771 0.0 1.20807 0.0
0.0 0.0 0.0 0.0 2.70528 0.384319 0.0675853 0.0 1.34351 0.0 0.0 0.0 0.0 3.7502 0.0 0.0 0.0 0.0 0.0 0.0 1.1181 0.210508 0.0 1.32144 0.766503 0.234567 0.0 0.0 4.21448 0.0 0.0 1.11108 2.94225 0.0 0.0 0.0 0.0 4.0234 0.0 3.43242 0.0 0.0 0.0 1.63936 1.83306 1.33332 2.61028 0.0 0.0 0.0 4.83559 0.0 0.0 4.55105 1.39128 0.0 0.0 1.89004 4.3633 2.4736 0.0 0.0 0.0 2.83753 0.0 0.525433 0.0 1.24396 0.0 0.951411 0.309478 0.0 0.0 0.0 0.113368 2.87255 1.6619 0.0 1.24538 0.00583756 0.0 4.36957 0.0 0.0 2.40516 0.629137 1.06535 0.369385 0.48064 0.0 0.307993 0.0 0.0 0.0 0.0 0.195647 0.0 2.0433 0.403219 0.0 0.0 1.01201 0.00676406 4.00799 0.0 2.511 0.0 1.06372 0.0987543 3.42814 0.0 0.0 0.0 0.619857 0.0 0.0 0.0 0.0 0.0237896 0.0 0.0 0.0 0.0 0.0 0.0 3.54268 2.24495 0.0 0.316475 0.0 0.0 0.0 1.7485 0.187633 3.42827 3.03717 0.0 0.0 0.350488 4.36496 0.0 1.81141 0.0 2.04397 0.550693 0.0 0.0 0.0 0.0 4.60122 0.340409 0.0 0.0 0.0 0.867487 0.0 0.0 1.75339 0.0 0.24402 0.0 4.44438 0.0 0.0 1.3246 0.0 0.938552 0.0 0.0 4.0525 1.64899 2.78035 0.0 0.0 0.0 0.0 0.0 4.19091 0.0 0.192956 0.429451 0.450626 0.0 0.0 0.0 0.0 0.0 0.0 0.432429 0.0 0.460332 1.1059 1.39779 0.0 0.290507 0.565113 0.121703 0.0 2.11977 0.968265 1.29072 0.0 0.0 0.0 1.52134 3.79362 0.0 0.0 0.0 0.0 1.36856 0.0 2.71274 0.0 0.0 0.0 0.0 0.0 1.15473 2.78257 0.0 0.28287 0.00331608 2.27581 0.0 4.28892 0.0 0.425365 0.0 0.401419 0.0 0.184433 0.0 0.0 0.201414 0.0 2.61349 0.0 4.26798 0.472836 2.5303 0.0 0.0 0.372078 1.18706 2.50263 0.0 0.705158 0.0 0.0 0.0 0.0 2.34378 0.588753 1.04372 0.0
0.305439 0.0 0.0 0.515056 0.0 0.0 0.0 0.0 2.60332 0.0 0.0 0.0 0.590848 0.0 0.243771 2.34365 1.27335 0.0 0.0 0.0 0.684109 0.0350985 0.0 1.28834 0.0 0.0 2.89447 0.0 0.941069 1.16716 0.444036 0.0 0.0 0.0 0.0 0.0148314 1.20805 1.31144 0.103049 1.89323 0.04046 0.0 0.0 2.16891 0.0 5.44604 3.42111 5.55956 2.01682 1.58379 0.0 0.0 0.0 0.0 0.703711 0.0 0.0 0.0 2.89559 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.21128 0.0 0.0 0.0 0.0 0.0 0.0 0.787801 0.0 5.09209 1.19773 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.148054 0.0 0.0 2.26877 0.0 2.73594 0.0 0.243629 0.0 0.0 0.0 0.0 1.12703 0.0 1.04452 0.0 0.487999 0.0 0.0 0.0 0.0 0.0 2.13571 0.266607 0.0 0.0 0.324195 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.74538 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.64615 0.0 0.726473 0.0 0.0 2.63305 0.173436 0.0 0.0 1.09765 0.840657 2.11235 0.393454 0.0 0.0 0.0 0.0 1.46404 2.15432 1.13831 0.0 0.0 0.0 0.0 3.10018 0.0 4.85822 4.71649 0.569296 0.0 2.39684 0.0 0.0 0.0 0.0 1.40339 0.275286 0.0 0.0 0.0 0.0794314 0.864458 0.0 0.306833 0.66906 0.180837 0.0 0.0 0.0 0.0 0.0 1.32786 0.56993 0.0 0.0 0.0 1.25391 0.0 0.0 2.2961 0.0 0.0 0.0 0.0 0.0 0.264299 0.0 0.0 0.0 1.41828 0.0 0.465275 0.0 0.0 0.205745 1.73197 0.0 1.21106 0.0 0.0 2.50673 0.0 2.80154 0.0 0.0 0.0 0.0 0.0 1.03865 0.0 0.0 0.0 0.0532458 0.0 3.83097 0.0 0.573205 0.0 0.0 0.0 1.62079 0.0 0.293478 0.660413 0.0 0.0 1.06947 3.32907 1.68451 0.0 0.0 0.0 0.0 0.0 0.0 3.24542 2.5638 0.0 1.66794 0.0 2.46948 0.0 0.0232313 5.2909 0.0 1.32911 4.66682
0.0 0.0 0.0 0.0 0.580462 0.132055 0.0 0.0 0.883769 0.0 0.0 0.0 3.45464 0.0 0.0 1.4645 4.28814 0.0 0.0 0.0 0.0 0.0 0.0 2.17154 0.0 0.664756 8.33446 0.0 3.03094 0.0 1.29176 0.0 0.0 0.105859 1.14926 5.66708 3.77226 1.28012 0.0 0.18108 2.78124 0.521309 0.0 2.70665 3.77298 0.0 1.1021 0.0 0.0 0.0 0.0 0.0 0.0 4.40303 0.0 0.0 0.0 0.0 1.59465 0.0 1.54473 3.15698 0.13113 0.0 0.0 0.0 2.14674 0.0 0.24545 0.0 0.0 0.0 0.0 0.0 0.0 1.19009 0.0 0.0 2.56091 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.817858 0.0 5.36368 0.0 3.32623 0.0 0.0 0.0 0.0 0.0 0.225295 2.37834 0.0 0.0 1.62801 0.0 0.0 0.0 1.26315 5.06077 0.928529 0.0 0.911445 3.97399 1.2395 0.0 0.0 0.0 0.0 0.0 0.0 1.60281 1.37949 0.0 0.0 0.0 0.0 0.0 0.0 0.126115 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.41268 5.3443 5.29435 0.0 0.0 0.664351 0.241644 2.19071 0.0 0.0 0.0 0.892271 0.0 0.0 1.15217 0.0 0.0 0.0 0.0 0.0 3.28866 0.0 0.0 0.0 0.65888 2.34431 2.52868 5.44471 0.0 0.0 3.12039 0.0 0.285283 0.0 0.0 0.0 1.45477 0.0 1.25638 0.0 1.4384 0.890683 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.08234 0.0 0.0 0.0731714 0.0 0.269246 0.0 0.0 0.0 0.0 3.59679 0.0 0.0 0.0 2.57128 0.0 0.66429 0.0 0.0 0.0 1.21382 0.0 2.66317 0.0 0.0 0.0 0.0 8.85353 0.201378 0.0 0.0 0.0 1.47092 2.10361 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.948264 0.0 0.0 0.569703 0.776341 0.0 0.38364 0.215584 0.0 3.45845 2.41146 0.0 0.280545 0.0 0.600109 0.0 0.0 0.0548544 0.0 0.0 0.815526 0.0 0.709561 2.18525 0.326025 3.02684 0.0 5.85296 0.0
0.0 0.0 0.0 0.0 0.0 0.0 0.634792 0.0 1.32259 0.0 0.0 0.0 0.648521 0.0 0.0 4.93953 0.835615 0.424188 0.0 0.0 1.89082 0.0 0.0 2.09433 0.332923 0.0 0.0 0.0 4.47695 0.0 0.0 0.523 0.0 0.298496 0.0 0.0 0.0 0.0 0.0 0.0 0.400878 0.0 0.0 0.717788 0.0 2.18141 3.01309 1.41125 0.0 0.0 0.0 0.210543 0.0 0.0 0.0 0.0 0.0 3.68451 1.93578 0.0 0.0 0.0 0.305418 4.45874 0.0 0.0 1.50176 0.0 2.0543 0.0 0.0 0.0 1.16175 0.0 0.0 1.80059 0.0 1.33 1.23993 0.0 0.0 0.0 0.0 0.0 0.0 0.213195 0.0 0.0 0.0 2.20447 2.40729 4.13997 0.0 0.675021 0.0 0.0 0.0 0.0 3.52027 0.0 0.0 0.0 0.201847 0.0 0.0 0.0 1.31588 0.0 1.56086 0.0 0.0 3.21878 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.795906 2.25559 0.0 0.0762318 0.0 0.0 0.0 0.0 0.0 4.84361 0.0 0.0 0.0 0.0802332 0.0 0.0 0.437174 3.43282 0.0674237 0.0 0.19387 1.57777 2.67448 0.0 0.894201 1.10402 0.0 0.521696 2.36915 0.0 2.96732 0.0 0.0 3.11396 0.909648 1.24168 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.194811 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.77643 3.01709 0.0 0.0 0.0 0.0 0.0 2.22315 0.0 3.59532 0.0 4.02962 0.509671 0.0 0.0 0.0 0.607348 1.90687 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.93435 0.0 0.0 0.0 2.41955 2.48195 0.0 0.0 0.0 1.7258 0.0 0.609663 0.0 0.933848 0.0 0.662568 0.0 1.13493 0.0 4.65571 0.816432 0.0 0.0 0.0 2.07205 5.69221 3.55437 0.0 0.0 0.355078 0.0 0.0 1.20292 3.94404 0.0 1.06234 0.0 0.11239 0.357883 3.31091 4.19429 0.0 2.10422 2.44184
0.0 0.0 0.0 0.0 0.637068 0.0 3.43421 0.0 0.0 5.77329 0.0 0.0 0.0 0.0 3.91363 0.0 0.0 0.0 1.04027 0.138256 6.01939 0.798096 1.2098 0.0 0.0 0.0 0.0 0.0 0.0 0.92323 0.0 0.0 3.83197 0.0 0.0 0.0 0.593662 0.187232 0.0 3.22709 1.44525 2.00703 0.0 0.053164 3.27208 0.127868 2.17366 0.0 0.0 0.0 4.48851 1.1712 0.0 1.46937 0.0 0.0 0.0 0.0 2.21983 0.0 0.0 0.0 0.0 1.5998 0.0 0.0 4.10811 3.42905 0.0 0.379781 0.0 0.0 4.0651 0.0 0.0 2.89332 0.0 0.0 2.04615 0.0 1.08289 2.34934 0.0 0.0 2.85693 0.0 0.0 3.26783 1.43528 0.145472 0.201532 1.3244 0.0 0.0 0.0 0.0 0.0 0.996056 0.0 0.0 0.0 5.03673 0.0 6.11498 0.0 0.0 0.0 1.34035 0.578692 0.0 1.47753 0.651347 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.94403 0.0 0.0 0.0 1.09083 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.733764 0.0 4.58908 3.36832 1.48552 0.0 0.0 0.00182336 0.169365 2.42759 0.0 2.11592 0.962812 8.89117 0.0 0.0 0.0 3.15219 3.4562 0.0 0.0 0.0 4.52007 0.0 0.0 3.04762 0.0 3.88885 0.0941622 6.97337 0.0 0.0 3.26578 0.0 3.98652 0.345278 0.0 0.0168651 0.759811 0.0261535 0.0 0.0 0.0 0.0 0.0875649 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.32074 0.540703 2.75746 0.899711 0.0 0.0 0.0 4.40683 2.19808 0.0 2.25865 0.0869949 0.40359 0.0 0.758594 0.0 2.12573 0.0 0.0 0.0 5.44243 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.84462 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.82663 0.0 0.816549 0.0 2.00269 1.84881 0.0 0.791157 0.178149 1.07335 1.27373 0.0 0.0 0.0 0.0 0.45698 0.927557 5.37232 0.0 5.69679 0.0 0.0 0.0 3.43178 0.0 0.0 0.320942 0.0 0.0 0.0 0.456351 0.0 0.0 0.687611 0.0
